word,n_morphemes,note,ratingcmp,zipf_freq,c1,c2
seedcake,2,seed+cake ratingcmp=66.0,66.0,0.0,seed,cake
friedcake,2,fried+cake ratingcmp=75.0,75.040001,0.0,fried,cake
ashcake,2,ash+cake ratingcmp=30.5,30.52,0.0,ash,cake
teacake,2,tea+cake ratingcmp=84.5,84.451614,1.49,tea,cake
beefcake,2,beef+cake ratingcmp=55.4,55.405407,2.29183414214446,beef,cake
friedcakes,2,fried+cakes ratingcmp=75.9,75.854164,0.0,fried,cakes
shortcakes,2,short+cakes ratingcmp=62.9,62.916668,1.592864137808441,short,cakes
pancakes,2,pan+cakes ratingcmp=76.6,76.629631,3.98468106142169,pan,cakes
cheesecakes,2,cheese+cakes ratingcmp=77.6,77.599998,1.990804146480479,cheese,cakes
cupcakes,2,cup+cakes ratingcmp=78.0,77.959999,3.178324867316942,cup,cakes
johnnycakes,2,johnny+cakes ratingcmp=31.2,31.208334,0.0,johnny,cakes
hoecakes,2,hoe+cakes ratingcmp=33.2,33.17857,0.0,hoe,cakes
coffeecakes,2,coffee+cakes ratingcmp=84.2,84.199997,0.0,coffee,cakes
hotcakes,2,hot+cakes ratingcmp=81.1,81.083336,2.723197906303447,hot,cakes
fruitcakes,2,fruit+cakes ratingcmp=83.1,83.080002,2.069985392528103,fruit,cakes
oatcakes,2,oat+cakes ratingcmp=76.4,76.440002,1.69,oat,cakes
beefcakes,2,beef+cakes ratingcmp=61.7,61.666668,1.21,beef,cakes
griddlecakes,2,griddle+cakes ratingcmp=51.4,51.444443,1.768955396864122,griddle,cakes
teacakes,2,tea+cakes ratingcmp=78.6,78.583336,1.53,tea,cakes
catcall,2,cat+call ratingcmp=58.7,58.714287,1.84,cat,call
birdcall,2,bird+call ratingcmp=92.5,92.481483,0.0,bird,call
catcalls,2,cat+calls ratingcmp=52.5,52.541668,1.893894133472422,cat,calls
webcam,2,web+cam ratingcmp=79.8,79.821426,2.371015388192085,web,cam
oilcan,2,oil+can ratingcmp=73.3,73.324997,2.136932182158717,oil,can
ashcan,2,ash+can ratingcmp=61.1,61.128204,2.194924129136403,ash,can
footcandle,2,foot+candle ratingcmp=38.5,38.46154,0.0,foot,candle
sugarcane,2,sugar+cane ratingcmp=63.2,63.25,2.136932182158717,sugar,cane
watercannon,2,water+cannon ratingcmp=82.8,82.833336,0.0,water,cannon
oilcans,2,oil+cans ratingcmp=85.0,85.0,0.0,oil,cans
ashcans,2,ash+cans ratingcmp=71.2,71.214287,2.069985392528103,ash,cans
cancans,2,can+cans ratingcmp=29.6,29.642857,0.0,can,cans
skycap,2,sky+cap ratingcmp=42.9,42.880001,2.194924129136403,sky,cap
blackcap,2,black+cap ratingcmp=54.2,54.166668,1.7,black,cap
icecap,2,ice+cap ratingcmp=60.3,60.342106,1.990804146480479,ice,cap
madcap,2,mad+cap ratingcmp=31.2,31.228571,2.522283063522734,mad,cap
hubcap,2,hub+cap ratingcmp=50.3,50.270271,2.194924129136403,hub,cap
nightcap,2,night+cap ratingcmp=59.7,59.692307,3.250875534465553,night,cap
kneecap,2,knee+cap ratingcmp=72.3,72.333336,2.768955396864123,knee,cap
skullcap,2,skull+cap ratingcmp=58.3,58.307693,2.069985392528103,skull,cap
toecap,2,toe+cap ratingcmp=54.1,54.115383,0.0,toe,cap
snowcap,2,snow+cap ratingcmp=64.2,64.192307,1.592864137808441,snow,cap
bottlecap,2,bottle+cap ratingcmp=92.2,92.161293,1.27,bottle,cap
foolscap,2,fools+cap ratingcmp=38.2,38.16,1.592864137808441,fools,cap
milkcap,2,milk+cap ratingcmp=64.9,64.85714,0.0,milk,cap
redcap,2,red+cap ratingcmp=51.9,51.892857,2.069985392528103,red,cap
mobcap,2,mob+cap ratingcmp=30.3,30.333334,0.0,mob,cap
waxycap,2,waxy+cap ratingcmp=49.2,49.208332,0.0,waxy,cap
whitecap,2,white+cap ratingcmp=65.8,65.833336,1.6,white,cap
landscaper,2,lands+caper ratingcmp=34.8,34.761906,2.592864137808441,lands,caper
landscapes,2,lands+capes ratingcmp=27.5,27.535715,2.754232140043416,lands,capes
madcaps,2,mad+caps ratingcmp=33.5,33.5,0.0,mad,caps
toecaps,2,toe+caps ratingcmp=51.8,51.777779,0.0,toe,caps
icecaps,2,ice+caps ratingcmp=60.8,60.84,1.990804146480479,ice,caps
kneecaps,2,knee+caps ratingcmp=84.2,84.160004,2.848136642911747,knee,caps
skycaps,2,sky+caps ratingcmp=46.0,46.047619,1.768955396864122,sky,caps
hubcaps,2,hub+caps ratingcmp=55.7,55.714287,2.738992173486679,hub,caps
redcaps,2,red+caps ratingcmp=51.6,51.639999,1.16,red,caps
skullcaps,2,skull+caps ratingcmp=69.9,69.904762,1.592864137808441,skull,caps
nightcaps,2,night+caps ratingcmp=77.5,77.541664,1.592864137808441,night,caps
whitecaps,2,white+caps ratingcmp=53.6,53.599998,1.592864137808441,white,caps
tramcar,2,tram+car ratingcmp=66.0,65.965515,1.6,tram,car
boxcar,2,box+car ratingcmp=68.5,68.517242,2.823313059186715,box,car
horsecar,2,horse+car ratingcmp=66.1,66.10714,0.0,horse,car
motorcar,2,motor+car ratingcmp=82.1,82.102562,2.768955396864123,motor,car
stockcar,2,stock+car ratingcmp=61.3,61.322582,1.08,stock,car
railcar,2,rail+car ratingcmp=70.3,70.296295,1.768955396864122,rail,car
handcar,2,hand+car ratingcmp=57.2,57.17857,1.18,hand,car
sidecar,2,side+car ratingcmp=58.4,58.351353,2.783195835978733,side,car
flatcar,2,flat+car ratingcmp=56.6,56.605263,2.069985392528103,flat,car
streetcar,2,street+car ratingcmp=76.5,76.526314,3.111378077686329,street,car
flashcard,2,flash+card ratingcmp=86.0,86.034485,2.06,flash,card
keycard,2,key+card ratingcmp=88.7,88.666664,1.96,key,card
postcard,2,post+card ratingcmp=71.2,71.181816,3.618170003073211,post,card
cashcard,2,cash+card ratingcmp=77.6,77.633331,0.0,cash,card
scorecard,2,score+card ratingcmp=88.1,88.078949,2.246076651583785,score,card
racecard,2,race+card ratingcmp=60.4,60.375,1.592864137808441,race,card
lettercard,2,letter+card ratingcmp=65.7,65.68,0.0,letter,card
timecard,2,time+card ratingcmp=77.9,77.89286,1.990804146480479,time,card
echocardiogram,2,echo+cardiogram ratingcmp=68.4,68.375,1.768955396864122,echo,cardiogram
flashcards,2,flash+cards ratingcmp=72.8,72.770836,1.990804146480479,flash,cards
postcards,2,post+cards ratingcmp=75.2,75.1875,3.32121791982967,post,cards
scorecards,2,score+cards ratingcmp=86.2,86.199997,2.136932182158717,score,cards
aftercare,2,after+care ratingcmp=67.0,66.974358,2.069985392528103,after,care
childcare,2,child+care ratingcmp=92.0,91.964287,2.136932182158717,child,care
healthcare,2,health+care ratingcmp=94.2,94.160004,2.768955396864123,health,care
skincare,2,skin+care ratingcmp=93.6,93.60714,1.592864137808441,skin,care
haircare,2,hair+care ratingcmp=90.5,90.533333,2.15,hair,care
daycare,2,day+care ratingcmp=85.3,85.279999,3.18392874483494,day,care
handcars,2,hand+cars ratingcmp=52.7,52.733334,0.0,hand,cars
flatcars,2,flat+cars ratingcmp=49.4,49.400002,1.990804146480479,flat,cars
boxcars,2,box+cars ratingcmp=68.2,68.172417,2.246076651583785,box,cars
streetcars,2,street+cars ratingcmp=84.8,84.800003,1.990804146480479,street,cars
sidecars,2,side+cars ratingcmp=75.8,75.821426,1.990804146480479,side,cars
motorcars,2,motor+cars ratingcmp=87.8,87.846153,2.371015388192085,motor,cars
tramcars,2,tram+cars ratingcmp=55.7,55.68,1.51,tram,cars
applecart,2,apple+cart ratingcmp=74.3,74.346153,1.592864137808441,apple,cart
golfcart,2,golf+cart ratingcmp=93.4,93.379311,0.0,golf,cart
pushcart,2,push+cart ratingcmp=72.7,72.699997,2.547106647247766,push,cart
dustcart,2,dust+cart ratingcmp=55.1,55.104168,0.0,dust,cart
handcart,2,hand+cart ratingcmp=59.4,59.37838,1.990804146480479,hand,cart
teacart,2,tea+cart ratingcmp=79.2,79.172417,0.0,tea,cart
dumpcart,2,dump+cart ratingcmp=73.0,73.037041,0.0,dump,cart
dogcart,2,dog+cart ratingcmp=61.3,61.259258,0.0,dog,cart
ponycart,2,pony+cart ratingcmp=60.8,60.833332,0.0,pony,cart
pushcarts,2,push+carts ratingcmp=79.0,78.959999,1.592864137808441,push,carts
handcarts,2,hand+carts ratingcmp=72.2,72.208336,1.3,hand,carts
dustcarts,2,dust+carts ratingcmp=53.9,53.916668,0.0,dust,carts
dogcarts,2,dog+carts ratingcmp=66.2,66.206894,0.0,dog,carts
woodcarver,2,wood+carver ratingcmp=85.8,85.800003,1.768955396864122,wood,carver
woodcarvers,2,wood+carvers ratingcmp=80.5,80.458336,1.768955396864122,wood,carvers
woodcarving,2,wood+carving ratingcmp=89.5,89.480003,1.990804146480479,wood,carving
woodcarvings,2,wood+carvings ratingcmp=95.3,95.32,1.34,wood,carvings
notecase,2,note+case ratingcmp=71.5,71.533333,0.0,note,case
crankcase,2,crank+case ratingcmp=35.5,35.48,2.246076651583785,crank,case
uppercase,2,upper+case ratingcmp=77.2,77.241379,2.47,upper,case
briefcase,2,brief+case ratingcmp=44.5,44.457142,3.934298662386581,brief,case
braincase,2,brain+case ratingcmp=59.9,59.925926,1.59,brain,case
seedcase,2,seed+case ratingcmp=65.2,65.199997,0.0,seed,case
doorcase,2,door+case ratingcmp=59.9,59.916668,0.0,door,case
showcase,2,show+case ratingcmp=61.9,61.909092,2.796984120464366,show,case
cardcase,2,card+case ratingcmp=70.8,70.75,0.0,card,case
bookcase,2,book+case ratingcmp=78.6,78.589745,2.982030222172974,book,case
suitcase,2,suit+case ratingcmp=62.1,62.135136,4.126890243864576,suit,case
pillowcase,2,pillow+case ratingcmp=88.6,88.589745,2.823313059186715,pillow,case
lowercase,2,lower+case ratingcmp=44.7,44.653847,1.768955396864122,lower,case
nutcase,2,nut+case ratingcmp=25.0,24.972973,3.124343054850696,nut,case
staircase,2,stair+case ratingcmp=54.2,54.200001,3.246076651583785,stair,case
bookcases,2,book+cases ratingcmp=85.5,85.533333,1.990804146480479,book,cases
crankcases,2,crank+cases ratingcmp=32.0,31.954546,1.15,crank,cases
briefcases,2,brief+cases ratingcmp=47.0,47.037037,2.495954124800384,brief,cases
showcases,2,show+cases ratingcmp=64.6,64.583336,1.768955396864122,show,cases
seedcases,2,seed+cases ratingcmp=59.1,59.129032,0.0,seed,cases
pillowcases,2,pillow+cases ratingcmp=94.5,94.5,2.467925401200141,pillow,cases
staircases,2,stair+cases ratingcmp=50.9,50.90625,2.405777494451296,stair,cases
nutcases,2,nut+cases ratingcmp=47.8,47.833332,2.069985392528103,nut,cases
suitcases,2,suit+cases ratingcmp=68.0,68.0,3.264961995744159,suit,cases
videocassette,2,video+cassette ratingcmp=82.0,82.045456,2.194924129136403,video,cassette
audiocassette,2,audio+cassette ratingcmp=83.9,83.862068,1.31,audio,cassette
videocassettes,2,video+cassettes ratingcmp=82.0,82.0,1.893894133472422,video,cassettes
colorcast,2,color+cast ratingcmp=62.7,62.666668,0.0,color,cast
colourcast,2,colour+cast ratingcmp=59.0,59.0,0.0,colour,cast
downcast,2,down+cast ratingcmp=64.5,64.5,2.194924129136403,down,cast
sportscast,2,sports+cast ratingcmp=62.1,62.119999,1.768955396864122,sports,cast
broadcast,2,broad+cast ratingcmp=49.1,49.085712,3.952699620148329,broad,cast
newscast,2,news+cast ratingcmp=63.7,63.659092,2.738992173486679,news,cast
wormcast,2,worm+cast ratingcmp=38.8,38.766666,0.0,worm,cast
roughcast,2,rough+cast ratingcmp=64.1,64.103447,1.3,rough,cast
broadcaster,2,broad+caster ratingcmp=45.9,45.866665,2.194924129136403,broad,caster
sportscaster,2,sports+caster ratingcmp=75.3,75.346153,2.194924129136403,sports,caster
newscaster,2,news+caster ratingcmp=74.0,74.033333,2.768955396864123,news,caster
sportscasters,2,sports+casters ratingcmp=63.0,63.035713,1.592864137808441,sports,casters
newscasters,2,news+casters ratingcmp=67.7,67.678574,1.893894133472422,news,casters
broadcasters,2,broad+casters ratingcmp=50.0,49.966667,1.990804146480479,broad,casters
broadcasting,2,broad+casting ratingcmp=65.6,65.586205,3.506677990192158,broad,casting
broadcastings,2,broad+castings ratingcmp=53.7,53.689655,0.0,broad,castings
cardcastle,2,card+castle ratingcmp=74.8,74.774193,0.0,card,castle
sportscasts,2,sports+casts ratingcmp=66.4,66.370369,0.0,sports,casts
outcasts,2,out+casts ratingcmp=56.6,56.633335,2.954591973826034,out,casts
newscasts,2,news+casts ratingcmp=77.7,77.666664,1.893894133472422,news,casts
broadcasts,2,broad+casts ratingcmp=53.4,53.354839,2.754232140043416,broad,casts
hellcat,2,hell+cat ratingcmp=38.8,38.75,2.522283063522734,hell,cat
tomcat,2,tom+cat ratingcmp=44.1,44.052631,2.835902186494736,tom,cat
bearcat,2,bear+cat ratingcmp=57.0,57.0,2.136932182158717,bear,cat
bobcat,2,bob+cat ratingcmp=39.2,39.157894,2.614053436878379,bob,cat
wildcat,2,wild+cat ratingcmp=82.5,82.487183,3.149166638575728,wild,cat
polecat,2,pole+cat ratingcmp=41.1,41.099998,2.495954124800384,pole,cat
mudcat,2,mud+cat ratingcmp=39.6,39.599998,1.22,mud,cat
pussycat,2,pussy+cat ratingcmp=75.8,75.827583,3.681000226508993,pussy,cat
copycat,2,copy+cat ratingcmp=42.4,42.424999,2.945046655919803,copy,cat
oystercatcher,2,oyster+catcher ratingcmp=81.6,81.586205,1.66,oyster,catcher
cowcatcher,2,cow+catcher ratingcmp=61.2,61.172413,1.17,cow,catcher
flycatcher,2,fly+catcher ratingcmp=78.7,78.724998,1.768955396864122,fly,catcher
gnatcatcher,2,gnat+catcher ratingcmp=57.4,57.42857,1.48,gnat,catcher
cowcatchers,2,cow+catchers ratingcmp=53.7,53.720001,0.0,cow,catchers
flycatchers,2,fly+catchers ratingcmp=88.9,88.862068,1.89,fly,catchers
summercaters,2,summer+caters ratingcmp=36.5,36.484848,0.0,summer,caters
wildcats,2,wild+cats ratingcmp=90.0,90.045456,3.205647994528177,wild,cats
polecats,2,pole+cats ratingcmp=29.0,28.959999,1.768955396864122,pole,cats
tomcats,2,tom+cats ratingcmp=40.6,40.555557,2.29183414214446,tom,cats
copycats,2,copy+cats ratingcmp=51.4,51.416668,2.194924129136403,copy,cats
hellcats,2,hell+cats ratingcmp=40.6,40.639999,2.653561978162053,hell,cats
bobcats,2,bob+cats ratingcmp=40.6,40.608696,2.333226827302685,bob,cats
pussycats,2,pussy+cats ratingcmp=57.2,57.16,2.467925401200141,pussy,cats
saltcellar,2,salt+cellar ratingcmp=61.4,61.413792,0.0,salt,cellar
saltcellars,2,salt+cellars ratingcmp=60.5,60.517242,0.0,salt,cellars
jobcentre,2,job+centre ratingcmp=86.8,86.838707,2.12,job,centre
highchair,2,high+chair ratingcmp=89.2,89.25,2.246076651583785,high,chair
pushchair,2,push+chair ratingcmp=67.3,67.333336,2.17,push,chair
armchair,2,arm+chair ratingcmp=54.0,53.977272,2.634256822966666,arm,chair
wheelchair,2,wheel+chair ratingcmp=88.9,88.921051,3.792893404362212,wheel,chair
pushchairs,2,push+chairs ratingcmp=58.0,58.037037,1.68,push,chairs
highchairs,2,high+chairs ratingcmp=85.2,85.214287,1.592864137808441,high,chairs
wheelchairs,2,wheel+chairs ratingcmp=93.8,93.814812,2.522283063522734,wheel,chairs
armchairs,2,arm+chairs ratingcmp=70.9,70.896553,1.893894133472422,arm,chairs
bedchamber,2,bed+chamber ratingcmp=78.1,78.083336,2.405777494451296,bed,chamber
bedchambers,2,bed+chambers ratingcmp=82.7,82.724136,1.31,bed,chambers
plainchant,2,plain+chant ratingcmp=26.2,26.153847,1.5,plain,chant
flowchart,2,flow+chart ratingcmp=80.9,80.900002,2.58,flow,chart
flowcharts,2,flow+charts ratingcmp=77.7,77.681816,1.94,flow,charts
steeplechase,2,steeple+chase ratingcmp=32.0,32.027027,2.194924129136403,steeple,chase
steeplechaser,2,steeple+chaser ratingcmp=45.9,45.919998,1.768955396864122,steeple,chaser
steeplechases,2,steeple+chases ratingcmp=50.0,50.041668,1.14,steeple,chases
chitchat,2,chit+chat ratingcmp=48.4,48.392857,3.124343054850696,chit,chat
stonechat,2,stone+chat ratingcmp=32.9,32.916668,1.29,stone,chat
backchat,2,back+chat ratingcmp=37.5,37.48,1.592864137808441,back,chat
whinchat,2,whin+chat ratingcmp=29.5,29.533333,1.18,whin,chat
chitchats,2,chit+chats ratingcmp=44.6,44.560001,0.0,chit,chats
windcheater,2,wind+cheater ratingcmp=44.0,43.958332,1.592864137808441,wind,cheater
windcheaters,2,wind+cheaters ratingcmp=35.7,35.6875,0.0,wind,cheaters
crosscheck,2,cross+check ratingcmp=61.9,61.931034,1.990804146480479,cross,check
paycheck,2,pay+check ratingcmp=77.4,77.413795,3.632278256984578,pay,check
paychecks,2,pay+checks ratingcmp=68.9,68.909088,2.91508343254236,pay,checks
crosschecks,2,cross+checks ratingcmp=59.4,59.363636,0.0,cross,checks
headcheese,2,head+cheese ratingcmp=30.2,30.205128,1.592864137808441,head,cheese
chokecherries,2,choke+cherries ratingcmp=42.9,42.904762,1.592864137808441,choke,cherries
chokecherry,2,choke+cherry ratingcmp=42.0,41.964287,1.592864137808441,choke,cherry
peachick,2,pea+chick ratingcmp=34.2,34.185184,0.0,pea,chick
neckerchief,2,necker+chief ratingcmp=24.1,24.114286,1.768955396864122,necker,chief
neckerchiefs,2,necker+chiefs ratingcmp=41.9,41.931034,1.27,necker,chiefs
godchild,2,god+child ratingcmp=33.7,33.729729,1.768955396864122,god,child
schoolchild,2,school+child ratingcmp=89.4,89.409088,1.768955396864122,school,child
stepchild,2,step+child ratingcmp=42.4,42.424999,2.194924129136403,step,child
grandchild,2,grand+child ratingcmp=45.7,45.650002,3.189461233434901,grand,child
brainchild,2,brain+child ratingcmp=50.2,50.153847,2.371015388192085,brain,child
grandchildren,2,grand+children ratingcmp=50.9,50.870968,3.590687218554167,grand,children
schoolchildren,2,school+children ratingcmp=92.7,92.699997,2.592864137808441,school,children
brainchildren,2,brain+children ratingcmp=52.2,52.19355,0.0,brain,children
godchildren,2,god+children ratingcmp=46.0,45.962963,1.592864137808441,god,children
radiochlorine,2,radio+chlorine ratingcmp=44.4,44.42857,0.0,radio,chlorine
sunchoke,2,sun+choke ratingcmp=28.9,28.892857,1.22,sun,choke
hogchoker,2,hog+choker ratingcmp=44.6,44.633335,0.0,hog,choker
acetylcholine,2,acetyl+choline ratingcmp=54.6,54.625,2.194924129136403,acetyl,choline
lambchop,2,lamb+chop ratingcmp=72.5,72.466667,1.66,lamb,chop
porkchop,2,pork+chop ratingcmp=78.2,78.208336,1.893894133472422,pork,chop
rockchuck,2,rock+chuck ratingcmp=40.8,40.833332,0.0,rock,chuck
woodchuck,2,wood+chuck ratingcmp=63.5,63.5,2.547106647247766,wood,chuck
woodchucks,2,wood+chucks ratingcmp=42.0,42.035713,1.592864137808441,wood,chucks
ironclad,2,iron+clad ratingcmp=70.8,70.827583,2.723197906303447,iron,clad
quitclaim,2,quit+claim ratingcmp=43.0,42.964287,1.893894133472422,quit,claim
quitclaims,2,quit+claims ratingcmp=50.9,50.863636,0.0,quit,claims
handclap,2,hand+clap ratingcmp=75.2,75.199997,2.136932182158717,hand,clap
thunderclap,2,thunder+clap ratingcmp=66.8,66.771431,2.768955396864123,thunder,clap
thunderclaps,2,thunder+claps ratingcmp=71.1,71.0625,2.194924129136403,thunder,claps
handclasp,2,hand+clasp ratingcmp=60.4,60.4375,1.893894133472422,hand,clasp
handclasps,2,hand+clasps ratingcmp=78.8,78.814812,0.0,hand,clasps
catclaw,2,cat+claw ratingcmp=72.7,72.703705,0.0,cat,claw
owlclaws,2,owl+claws ratingcmp=64.7,64.699997,0.0,owl,claws
fireclay,2,fire+clay ratingcmp=51.3,51.346153,1.7,fire,clay
pipeclay,2,pipe+clay ratingcmp=49.5,49.51852,1.05,pipe,clay
housecleaning,2,house+cleaning ratingcmp=93.0,93.035713,2.547106647247766,house,cleaning
salesclerk,2,sales+clerk ratingcmp=88.9,88.870964,1.22,sales,clerk
salesclerks,2,sales+clerks ratingcmp=88.1,88.099998,0.0,sales,clerks
paperclip,2,paper+clip ratingcmp=89.4,89.40741,1.768955396864122,paper,clip
paperclips,2,paper+clips ratingcmp=82.7,82.692307,1.893894133472422,paper,clips
haircloth,2,hair+cloth ratingcmp=68.8,68.827583,0.0,hair,cloth
tablecloth,2,table+cloth ratingcmp=84.2,84.199997,2.982030222172974,table,cloth
backcloth,2,back+cloth ratingcmp=67.2,67.166664,1.39,back,cloth
dustcloth,2,dust+cloth ratingcmp=81.4,81.434784,0.0,dust,cloth
oilcloth,2,oil+cloth ratingcmp=58.9,58.871796,1.592864137808441,oil,cloth
sackcloth,2,sack+cloth ratingcmp=60.1,60.114285,2.246076651583785,sack,cloth
broadcloth,2,broad+cloth ratingcmp=43.9,43.857143,1.768955396864122,broad,cloth
dishcloth,2,dish+cloth ratingcmp=88.9,88.903229,1.71,dish,cloth
terrycloth,2,terry+cloth ratingcmp=30.1,30.142857,2.069985392528103,terry,cloth
cheesecloth,2,cheese+cloth ratingcmp=43.3,43.295456,1.768955396864122,cheese,cloth
saddlecloth,2,saddle+cloth ratingcmp=60.4,60.439999,0.0,saddle,cloth
cerecloth,2,cere+cloth ratingcmp=31.8,31.766666,0.0,cere,cloth
sailcloth,2,sail+cloth ratingcmp=58.7,58.685715,1.768955396864122,sail,cloth
neckcloth,2,neck+cloth ratingcmp=66.0,65.96154,0.0,neck,cloth
washcloth,2,wash+cloth ratingcmp=83.1,83.133331,2.592864137808441,wash,cloth
waistcloth,2,waist+cloth ratingcmp=69.4,69.433334,0.0,waist,cloth
breechcloth,2,breech+cloth ratingcmp=44.7,44.729168,0.0,breech,cloth
horsecloth,2,horse+cloth ratingcmp=59.0,58.954544,0.0,horse,cloth
loincloth,2,loin+cloth ratingcmp=56.2,56.216217,2.29183414214446,loin,cloth
bedclothes,2,bed+clothes ratingcmp=79.8,79.800003,2.29183414214446,bed,clothes
nightclothes,2,night+clothes ratingcmp=84.1,84.071426,1.41,night,clothes
washcloths,2,wash+cloths ratingcmp=92.7,92.678574,1.893894133472422,wash,cloths
tablecloths,2,table+cloths ratingcmp=82.9,82.866669,2.882898749170959,table,cloths
oilcloths,2,oil+cloths ratingcmp=67.8,67.791664,0.0,oil,cloths
dishcloths,2,dish+cloths ratingcmp=83.4,83.409088,1.592864137808441,dish,cloths
backcloths,2,back+cloths ratingcmp=67.9,67.875,0.0,back,cloths
loincloths,2,loin+cloths ratingcmp=68.7,68.666664,1.893894133472422,loin,cloths
thundercloud,2,thunder+cloud ratingcmp=83.8,83.846153,2.246076651583785,thunder,cloud
thunderclouds,2,thunder+clouds ratingcmp=88.0,88.0,1.592864137808441,thunder,clouds
breechclout,2,breech+clout ratingcmp=28.0,28.038462,0.0,breech,clout
nightclub,2,night+club ratingcmp=83.0,82.977272,3.668411099200972,night,club
bookclub,2,book+club ratingcmp=88.6,88.6129,1.69,book,club
nightclubs,2,night+clubs ratingcmp=84.1,84.071426,3.055262135707397,night,clubs
slowcoach,2,slow+coach ratingcmp=54.4,54.407406,0.0,slow,coach
motorcoach,2,motor+coach ratingcmp=50.7,50.720001,1.592864137808441,motor,coach
stagecoach,2,stage+coach ratingcmp=42.8,42.75,3.007837485779259,stage,coach
slowcoaches,2,slow+coaches ratingcmp=53.8,53.81818,0.0,slow,coaches
stagecoaches,2,stage+coaches ratingcmp=50.6,50.645832,2.069985392528103,stage,coaches
photocoagulator,2,photo+coagulator ratingcmp=48.7,48.689655,0.0,photo,coagulator
